label,char0,char1,char2,char3,char4,char5,char6,char7,char8,char9,char10,char11,char12,char13,char14,char15,char16,char17,char18,char19,char20,char21,char22,char23,char24,char25,char26,char27,char28,char29,char30,char31,char32,char33,char34,char35,char36,char37,char38,char39,char40,char41,char42,char43,char44,char45,char46,char47,char48,char49,char50,char51,char52,char53,char54,char55,char56,char57,char58,char59,char60,char61,char62,char63,char64,char65,char66,char67,char68,char69,char70,char71,char72,char73,char74,char75,char76,char77,char78,char79,char80,char81,char82,char83,char84,char85,char86,char87,char88,char89,char90,char91,char92,char93,char94,char95,char96,char97,char98,char99,char100,char101,char102,char103,char104,char105,char106,char107,char108,char109,char110,char111,char112,char113,char114,char115,char116,char117,char118,char119,char120,char121,char122
14,23,9,7,24,13,19,18,0,32,36,0,22,9,7,12,24,23,26,19,22,23,7,12,22,13,10,24,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,23,9,7,24,13,19,18,0,32,36,0,22,9,7,12,24,23,26,19,22,23,7,12,22,13,10,24,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,23,9,7,24,13,19,18,0,32,36,0,22,9,7,12,24,23,26,19,22,23,7,12,22,13,10,24,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,19,18,23,24,13,11,9,0,5,18,11,5,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,6,23,7,12,18,13,24,24,0,32,37,0,23,19,18,23,24,13,11,9,0,5,18,11,5,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,9,7,24,13,19,18,0,32,37,0,23,19,18,23,24,13,11,9,0,5,18,11,5,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,9,7,24,13,19,18,0,32,37,0,23,19,18,23,24,13,11,9,0,5,18,11,5,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,9,7,24,13,19,18,0,32,37,0,23,19,18,23,24,13,11,9,0,5,18,11,5,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,22,19,8,25,15,24,13,8,9,18,24,13,10,13,15,5,24,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,32,0,20,22,19,8,25,15,24,13,8,9,18,24,13,10,13,15,5,24,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,32,0,20,22,19,8,25,15,24,13,8,9,18,24,13,10,13,15,5,24,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,5,18,8,9,16,23,18,5,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,32,0,12,5,18,8,9,16,23,18,5,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,32,0,12,5,18,8,9,16,23,18,5,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22,9,16,9,26,5,18,24,9,0,13,8,9,18,24,13,10,13,30,13,9,22,24,9,0,26,9,22,27,9,18,8,25,18,11,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,25,18,8,0,26,9,22,27,9,18,8,25,18,11,0,26,19,18,0,8,9,18,9,18,0,5,6,11,9,22,5,24,9,18,0,27,13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,32,0,33,0,22,9,16,9,26,5,18,24,9,0,13,8,9,18,24,13,10,13,30,13,9,22,24,9,0,26,9,22,27,9,18,8,25,18,11,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,25,18,8,0,26,9,22,27,9,18,8,25,18,11,0,26,19,18,0,8,9,18,9,18,0,5,6,11,9,22,5,24,9,18,0,27,13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,32,0,33,0,22,9,16,9,26,5,18,24,9,0,13,8,9,18,24,13,10,13,30,13,9,22,24,9,0,26,9,22,27,9,18,8,25,18,11,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,25,18,8,0,26,9,22,27,9,18,8,25,18,11,0,26,19,18,0,8,9,18,9,18,0,5,6,11,9,22,5,24,9,18,0,27,13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22,9,16,9,26,5,18,24,9,0,13,8,9,18,24,13,10,13,30,13,9,22,24,9,0,26,9,22,27,9,18,0,8,25,18,11,9,18,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,25,18,8,0,26,9,22,27,9,18,8,25,18,11,9,18,0,26,19,18,0,8,9,18,9,18,0,5,6,11,9,0,22,5,24,9,18,0,27,13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,32,0,33,0,22,9,16,9,26,5,18,24,9,0,13,8,9,18,24,13,10,13,30,13,9,22,24,9,0,26,9,22,27,9,18,0,8,25,18,11,9,18,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,25,18,8,0,26,9,22,27,9,18,8,25,18,11,9,18,0,26,19,18,0,8,9,18,9,18,0,5,6,11,9,0,22,5,24,9,18,0,27,13,22,8,0,0,0,0,0,0,0,0,0,0,0
17,32,0,33,0,22,9,16,9,26,5,18,24,9,0,13,8,9,18,24,13,10,13,30,13,9,22,24,9,0,26,9,22,27,9,18,0,8,25,18,11,9,18,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,25,18,8,0,26,9,22,27,9,18,8,25,18,11,9,18,0,26,19,18,0,8,9,18,9,18,0,5,6,11,9,0,22,5,24,9,18,0,27,13,22,8,0,0,0,0,0,0,0,0,0,0,0
18,9,13,18,30,9,16,12,9,13,24,9,18,0,30,25,17,0,16,13,9,10,9,22,5,18,24,9,18,0,8,9,22,0,8,5,23,0,23,13,7,12,9,22,12,9,13,24,23,8,5,24,9,18,6,16,5,24,24,0,6,9,22,9,13,24,23,24,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,9,13,18,30,9,16,12,9,13,24,9,18,0,30,25,17,0,16,13,9,10,9,22,5,18,24,9,18,0,8,9,22,0,8,5,23,0,23,13,7,12,9,22,12,9,13,24,23,8,5,24,9,18,6,16,5,24,24,0,6,9,22,9,13,24,23,24,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,9,13,18,30,9,16,12,9,13,24,9,18,0,30,25,17,0,16,13,9,10,9,22,5,18,24,9,18,0,8,9,22,0,8,5,23,0,23,13,7,12,9,22,12,9,13,24,23,8,5,24,9,18,6,16,5,24,24,0,6,9,22,9,13,24,23,24,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,13,18,30,9,16,12,9,13,24,9,18,0,30,25,17,0,16,13,9,10,9,22,5,18,24,9,18,0,8,9,22,0,8,5,23,0,23,13,7,12,9,22,12,9,13,24,23,8,5,24,9,18,6,16,5,24,24,0,6,9,22,9,13,24,0,23,24,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,9,13,18,30,9,16,12,9,13,24,9,18,0,30,25,17,0,16,13,9,10,9,22,5,18,24,9,18,0,8,9,22,0,8,5,23,0,23,13,7,12,9,22,12,9,13,24,23,8,5,24,9,18,6,16,5,24,24,0,6,9,22,9,13,24,0,23,24,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,9,13,18,30,9,16,12,9,13,24,9,18,0,30,25,17,0,16,13,9,10,9,22,5,18,24,9,18,0,8,9,22,0,8,5,23,0,23,13,7,12,9,22,12,9,13,24,23,8,5,24,9,18,6,16,5,24,24,0,6,9,22,9,13,24,0,23,24,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12,9,22,23,24,9,16,16,9,22,0,16,13,9,10,9,22,5,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,12,9,22,23,24,9,16,16,9,22,0,16,13,9,10,9,22,5,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,12,9,22,23,24,9,16,16,9,22,0,16,13,9,10,9,22,5,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,16,13,9,10,9,22,5,18,24,0,12,9,22,23,24,9,16,16,9,22,0,13,17,20,19,22,24,9,25,22,0,18,5,7,12,11,9,23,7,12,5,16,24,9,24,9,22,0,5,18,27,9,18,8,9,22,0,12,1,18,8,16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,16,13,9,10,9,22,5,18,24,0,12,9,22,23,24,9,16,16,9,22,0,13,17,20,19,22,24,9,25,22,0,18,5,7,12,11,9,23,7,12,5,16,24,9,24,9,22,0,5,18,27,9,18,8,9,22,0,12,1,18,8,16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,16,13,9,10,9,22,5,18,24,0,12,9,22,23,24,9,16,16,9,22,0,13,17,20,19,22,24,9,25,22,0,18,5,7,12,11,9,23,7,12,5,16,24,9,24,9,22,0,5,18,27,9,18,8,9,22,0,12,1,18,8,16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,5,24,13,19,18,5,16,9,22,0,15,19,18,24,5,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,18,5,24,13,19,18,5,16,9,22,0,15,19,18,24,5,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,0,34,0,18,5,24,13,19,18,5,16,9,22,0,15,19,18,24,5,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,18,19,24,22,25,10,18,25,17,17,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,32,0,35,0,18,19,24,22,25,10,18,25,17,17,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,32,0,35,0,18,19,24,22,25,10,18,25,17,17,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,18,19,24,10,5,16,16,5,25,23,15,25,18,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,32,0,35,0,18,19,24,10,5,16,16,5,25,23,15,25,18,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,32,0,35,0,18,19,24,10,5,16,16,5,25,23,15,25,18,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,13,18,23,24,25,10,25,18,11,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,33,0,32,0,9,13,18,23,24,25,10,25,18,11,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,33,0,32,0,9,13,18,23,24,25,10,25,18,11,0,8,9,23,0,23,24,19,10,10,9,23,0,19,8,9,22,0,11,9,17,13,23,7,12,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,13,18,23,24,25,10,25,18,11,0,8,9,23,0,23,24,19,10,10,23,0,19,8,9,22,0,11,9,17,13,23,7,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,33,0,32,0,9,13,18,23,24,25,10,25,18,11,0,8,9,23,0,23,24,19,10,10,23,0,19,8,9,22,0,11,9,17,13,23,7,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,33,0,32,0,9,13,18,23,24,25,10,25,18,11,0,8,9,23,0,23,24,19,10,10,23,0,19,8,9,22,0,11,9,17,13,23,7,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,15,9,18,18,30,9,13,7,12,18,25,18,11,23,9,16,9,17,9,18,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,33,0,33,0,15,9,18,18,30,9,13,7,12,18,25,18,11,23,9,16,9,17,9,18,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,33,0,33,0,15,9,18,18,30,9,13,7,12,18,25,18,11,23,9,16,9,17,9,18,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,15,9,18,18,30,9,13,7,12,18,25,18,11,23,9,16,9,17,9,18,24,9,0,18,5,7,12,0,26,9,22,19,22,8,18,25,18,11,0,9,11,0,18,22,0,32,33,38,33,0,33,31,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,33,0,33,0,15,9,18,18,30,9,13,7,12,18,25,18,11,23,9,16,9,17,9,18,24,9,0,18,5,7,12,0,26,9,22,19,22,8,18,25,18,11,0,9,11,0,18,22,0,32,33,38,33,0,33,31,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,33,0,33,0,15,9,18,18,30,9,13,7,12,18,25,18,11,23,9,16,9,17,9,18,24,9,0,18,5,7,12,0,26,9,22,19,22,8,18,25,18,11,0,9,11,0,18,22,0,32,33,38,33,0,33,31,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,19,18,23,24,13,11,9,0,11,9,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
